source,target,weight
Mali,Kenya,48.656
Mali,Latvia,176.531
Mali,Lebanon,390.533
Mali,Madagascar,89.462
Mali,Malaysia,348.656
Mali,Malta,962.809
Mali,Mauritania,1179.479
Mali,Morocco,16501.277
Mali,Mozambique,3.486
Mali,Namibia,0.022
Mali,Nepal,50.23
Mali,Netherlands,39661.587
Mali,NewZealand,7193.906
Mali,Niger,119.225
Mali,Nigeria,3029.453
Mali,Norway,14.184
Mali,Oman,1.191
Mali,Pakistan,18.351
Mali,Poland,2759.887
Mali,Portugal,199.975
Mali,Rwanda,8.353
Mali,SaudiArabia,387.144
Mali,Senegal,59495.93
Mali,Singapore,1.558
Mali,SouthAfrica,2303.453
Mali,Spain,17339.64
Mali,SriLanka,275.329
Mali,Switzerland,38.947
Mali,SyrianArabRepublic,2.861
Mali,Thailand,263.704
Mali,TFYRofMacedonia,3.411
Mali,Togo,1561.119
Mali,Tunisia,1198.284
Mali,Turkey,6769.457
Mali,Uganda,19.848
Mali,Ukraine,421.571
Mali,UnitedArabEmirates,1647.214
Mali,UnitedKingdom,2597.038
Mali,TanzaniaUnitedRepublic,229.912
Mali,UnitedStates,2575.016
Mali,Uruguay,19.378
Mali,Zambia,0.021
Malta,Algeria,9.451
Malta,Argentina,7151.791
Malta,Australia,1565.985
Malta,Austria,3111.524
Malta,Bahrain,35.459
Malta,Bangladesh,97.015
Malta,Belgium,25148.529
Malta,BosniaandHerzegovina,12.446
Malta,Brazil,12726.26
Malta,Bulgaria,2384.537
Malta,Cambodia,24.808
Malta,Cameroon,0.123
Malta,Canada,897.776
Malta,Chile,719.796
Malta,China,2092.733
Malta,ChinaHongKongSAR,20.146
Malta,ChinaTaiwanProvince,4.263
Malta,Colombia,164.156
Malta,CostaRica,424.056
Malta,Croatia,3968.6
Malta,Cuba,32.571
Malta,Cyprus,1519.548
Malta,CzechRepublic,942.092
Malta,Denmark,12936.741
Malta,DominicanRepublic,5.079
Malta,Ecuador,1615.174
Malta,Egypt,3488.102
Malta,Estonia,1229.928
Malta,Ethiopia,11.877
Malta,Finland,9.162
Malta,France,31532.792
Malta,FrenchPolynesia,11.975
Malta,Germany,25347.772
Malta,Ghana,16.091
Malta,Greece,10250.948
Malta,Hungary,2215.72
Malta,Iceland,107.211
Malta,India,636.468
Malta,Indonesia,547.778
Malta,IranIslamicRepublic,85.632
Malta,Ireland,12707.446
Malta,Israel,167.952
Malta,Italy,189088.8
Malta,Japan,17.85
Malta,Jordan,26.239
Malta,Kenya,149.086
Malta,KoreaRepublicof,2504.242
Malta,Kuwait,0.016
Malta,Latvia,1799.235
Malta,Lebanon,38.168
Malta,Libya,778.872
Malta,Lithuania,412.994
Malta,Luxembourg,76.436
Malta,Malaysia,116.73
Malta,Maldives,65.28
Malta,Mauritius,3286.589
Malta,Mexico,382.203
Malta,Morocco,1246.325
Malta,Mozambique,1.734
Malta,Namibia,930
Malta,Netherlands,78674.133
Malta,NewZealand,3716.808
Malta,Nicaragua,2.718
Malta,Nigeria,0.15
Malta,Norway,404.979
Malta,Oman,176.911
Malta,Pakistan,142.601
Malta,Peru,182.021
Malta,Philippines,836.635
Malta,Poland,8787.272
Malta,Portugal,387.643
Malta,Qatar,0.164
Malta,RepublicofMoldova,81.268
Malta,Romania,4264.829
Malta,SaudiArabia,0.072
Malta,Senegal,498.332
Malta,Serbia,16.807
Malta,Seychelles,371.529
Malta,Singapore,172.07
Malta,Slovakia,82.481
Malta,Slovenia,230.261
Malta,SouthAfrica,945.732
Malta,Spain,44470.216
Malta,SriLanka,167.515
Malta,Suriname,34.481
Malta,Sweden,2295.071
Malta,Switzerland,1534.23
Malta,SyrianArabRepublic,0.826
Malta,Thailand,4011.486
Malta,TFYRofMacedonia,8.966
Malta,Togo,20.234
Malta,Tunisia,3854.155
Malta,Turkey,1577.073
Malta,Uganda,110.775
Malta,Ukraine,46.31
Malta,UnitedArabEmirates,69.028
Malta,UnitedKingdom,64952.145
Malta,TanzaniaUnitedRepublic,237.096
Malta,UnitedStates,3443.147
Malta,Uruguay,62.358
Malta,VietNam,366.253
MarshallIslands,Australia,884.672
MarshallIslands,Bahrain,26.321
MarshallIslands,China,6052.948
MarshallIslands,ChinaTaiwanProvince,468.857
MarshallIslands,Denmark,0.023
MarshallIslands,Fiji,119.351
MarshallIslands,France,65.18
MarshallIslands,Germany,502.854
MarshallIslands,Greece,16.718
MarshallIslands,India,14.683
MarshallIslands,Ireland,5.587
MarshallIslands,Japan,375.632
MarshallIslands,Latvia,0.102
MarshallIslands,Malaysia,20.874
MarshallIslands,MicronesiaFedSts,407.372
MarshallIslands,Mozambique,12.168
MarshallIslands,Namibia,15.733
MarshallIslands,Netherlands,39.066
MarshallIslands,NewZealand,14.435
MarshallIslands,Nicaragua,2.277
MarshallIslands,PapuaNewGuinea,20.467
MarshallIslands,Philippines,640.78
MarshallIslands,Singapore,124.434
MarshallIslands,SouthAfrica,0.44
MarshallIslands,Thailand,750.836
MarshallIslands,Turkey,173.378
MarshallIslands,UnitedStates,12256.003
Mauritania,Algeria,35790.964
Mauritania,AmericanSamoa,6.897
Mauritania,Anguilla,38.294
Mauritania,Argentina,187.96
Mauritania,Australia,29.24
Mauritania,Belgium,14011.682
Mauritania,Benin,84.879
Mauritania,Brazil,135196.4
Mauritania,BurkinaFaso,264.661
Mauritania,Chile,91.79
Mauritania,China,62080.576
Mauritania,Colombia,20.598
Mauritania,CotedIvoire,4556.03
Mauritania,Cyprus,30.655
Mauritania,Denmark,405.818
Mauritania,Egypt,7358.059
Mauritania,Ethiopia,5.249
Mauritania,France,62682.757
Mauritania,Gabon,2.362
Mauritania,Gambia,132.208
Mauritania,Germany,38328.395
Mauritania,Ghana,44.021
Mauritania,Guatemala,17460.19
Mauritania,Guinea,24.862
Mauritania,Iceland,5.114
Mauritania,India,4954.395
Mauritania,Indonesia,490.088
Mauritania,Ireland,354.692
Mauritania,Italy,6120.587
Mauritania,Japan,1403.359
Mauritania,Jordan,24.722
Mauritania,Kenya,42.504
Mauritania,KoreaRepublicof,29.487
Mauritania,LaoPeoplesDemRep,2.987
Mauritania,Latvia,5956.759
Mauritania,Lebanon,131.844
Mauritania,Malaysia,962.095
Mauritania,Mali,888.161
Mauritania,Malta,178.605
Mauritania,MarshallIslands,0.101
Mauritania,Mexico,97.623
Mauritania,Morocco,45671.44
Mauritania,Namibia,3.872
Mauritania,Netherlands,57957.884
Mauritania,Nigeria,907.319
Mauritania,Norway,18.514
Mauritania,Oman,860.512
Mauritania,Pakistan,9669.653
Mauritania,Peru,746.593
Mauritania,Poland,18854.342
Mauritania,Portugal,725.835
Mauritania,Qatar,20.924
Mauritania,Romania,5069.596
Mauritania,RussianFederation,13408.419
Mauritania,SaudiArabia,9374.472
Mauritania,Senegal,9249.835
Mauritania,Serbia,1.303
Mauritania,Singapore,77.223
Mauritania,Slovenia,40.173
Mauritania,SouthAfrica,1052.977
Mauritania,Spain,24713.291
Mauritania,SriLanka,1647.058
Mauritania,Switzerland,1381.836
Mauritania,SyrianArabRepublic,630.597
Mauritania,Thailand,12339.925
Mauritania,TFYRofMacedonia,12.994
Mauritania,Tunisia,8098.782
Mauritania,Turkey,11909.748
Mauritania,Ukraine,9243.095
Mauritania,UnitedArabEmirates,1260.228
Mauritania,UnitedKingdom,1781.868
Mauritania,TanzaniaUnitedRepublic,41.432
Mauritania,UnitedStates,19773.51
Mauritania,Uruguay,28.444
Mauritania,Yemen,14.398
Mauritania,Zimbabwe,6.665
Mauritius,Albania,1.798
Mauritius,AntiguaandBarbuda,13.935
Mauritius,Argentina,34119.734
Mauritius,Australia,67212.976
Mauritius,Austria,124.616
Mauritius,Bahamas,20.923
Mauritius,Bahrain,566.336
Mauritius,Bangladesh,722.644
Mauritius,Belgium,4290.649
Mauritius,Belize,414.488
Mauritius,Benin,0.126
Mauritius,Bolivia,1.263
Mauritius,Brazil,27951.053
Mauritius,Bulgaria,382.821
Mauritius,Cameroon,16.03
Mauritius,Canada,3136.323
Mauritius,China,25303.53
Mauritius,ChinaHongKongSAR,303.678
Mauritius,ChinaMacaoSAR,0.41
Mauritius,ChinaTaiwanProvince,79013.831
Mauritius,Colombia,106.876
Mauritius,Comoros,631.244
Mauritius,CookIslands,399.962
Mauritius,CostaRica,1.734
Mauritius,Cyprus,153.567
Mauritius,CzechRepublic,74.302
Mauritius,Denmark,3825.374
Mauritius,DominicanRepublic,0.504
Mauritius,Ecuador,85.41
Mauritius,Egypt,4264.044
Mauritius,ElSalvador,4.324
Mauritius,Ethiopia,14.334
Mauritius,Fiji,6.951
Mauritius,France,92450.801
Mauritius,FrenchPolynesia,0.027
Mauritius,Gambia,4.184
Mauritius,Germany,4525.031
Mauritius,Ghana,88.12
Mauritius,Gibraltar,80.755
Mauritius,Greece,111.404
Mauritius,Guatemala,74.717
Mauritius,Guinea,13.571
Mauritius,Haiti,0.489
Mauritius,Honduras,1.659
Mauritius,Hungary,87.741
Mauritius,Iceland,0.793
Mauritius,India,76474.489
Mauritius,Indonesia,7369.263
Mauritius,IranIslamicRepublic,147.049
Mauritius,Ireland,966.473
Mauritius,Israel,154.891
Mauritius,Italy,14995.662
Mauritius,Japan,754.811
Mauritius,Jordan,125.809
Mauritius,Kenya,1815.304
Mauritius,Kiribati,0.153
Mauritius,KoreaDemPeoples,0.354
Mauritius,KoreaRepublicof,840.063
Mauritius,Kuwait,0.09
Mauritius,Latvia,85.96
Mauritius,Lebanon,30.901
Mauritius,Liberia,0.834
Mauritius,Lithuania,110.054
Mauritius,Luxembourg,108.88
Mauritius,Madagascar,15693.835
Mauritius,Malawi,156.489
Mauritius,Malaysia,22446.028
Mauritius,Maldives,30.041
Mauritius,Malta,141.35
Mauritius,Mauritania,182.826
Mauritius,Mexico,479.854
Mauritius,Morocco,5508.024
Mauritius,Namibia,626.095
Mauritius,Netherlands,7165.064
Mauritius,NewZealand,44026.368
Mauritius,Niger,0.368
Mauritius,Nigeria,2.541
Mauritius,Norway,21.131
Mauritius,Oman,1021.133
Mauritius,Pakistan,10398.42
Mauritius,Panama,4.924
Mauritius,PapuaNewGuinea,0.332
Mauritius,Paraguay,6129.805
Mauritius,Peru,684.911
Mauritius,Philippines,400.92
Mauritius,Poland,1134.74
Mauritius,Portugal,1381.561
Mauritius,Qatar,0.142
Mauritius,RepublicofMoldova,39.069
Mauritius,Rwanda,44.406
Mauritius,SaintHelena,2.82
Mauritius,SaudiArabia,568.551
Mauritius,Senegal,461.492
Mauritius,Seychelles,42763.541
Mauritius,SierraLeone,0.036
Mauritius,Singapore,6336.458
Mauritius,Slovakia,102.517
Mauritius,Slovenia,51.807
Mauritius,SouthAfrica,66509.764
Mauritius,Spain,58412.369
Mauritius,SriLanka,995.854
Mauritius,Swaziland,5515.251
Mauritius,Sweden,2.728
Mauritius,Switzerland,2164.96
Mauritius,SyrianArabRepublic,1.27
Mauritius,Thailand,15386.215
Mauritius,TFYRofMacedonia,27.929
Mauritius,Tokelau,0.054
Mauritius,Tunisia,1080.951
Mauritius,Turkey,4277.797
Mauritius,Uganda,152.416
Mauritius,Ukraine,40.123
Mauritius,UnitedArabEmirates,2392.306
Mauritius,UnitedKingdom,9475.432
Mauritius,TanzaniaUnitedRepublic,442.762
Mauritius,UnitedStates,2661.806
Mauritius,Uruguay,193.975
Mauritius,Venezuela,0.011
Mauritius,VietNam,6567.113
Mauritius,Yemen,0.996
Mauritius,Zambia,16528.181
Mauritius,Zimbabwe,5.809
Mexico,Albania,13.084
Mexico,Algeria,2.268
Mexico,Argentina,72139.892
Mexico,Aruba,6.031
Mexico,Australia,32808.133
Mexico,Austria,1370.039
Mexico,Azerbaijan,0.001
Mexico,Bahamas,65.791
Mexico,Bahrain,0.249
Mexico,Bangladesh,864.057
Mexico,Barbados,1.622
Mexico,Belgium,41134.869
Mexico,Belize,21143.169
Mexico,Bolivia,2507.188
Mexico,Brazil,251746.02
Mexico,Bulgaria,1578.762
Mexico,Canada,660612.81
Mexico,CaymanIslands,0.359
Mexico,Chile,495459.73
Mexico,China,527342.9
Mexico,ChinaHongKongSAR,488.524
Mexico,ChinaMacaoSAR,0.01
Mexico,ChinaTaiwanProvince,1452.791
Mexico,Colombia,40207.483
Mexico,CostaRica,5191.615
Mexico,CotedIvoire,97753.916
Mexico,Croatia,710.504
Mexico,Cuba,380.596
Mexico,CzechRepublic,1179.955
Mexico,Denmark,18298.562
Mexico,DominicanRepublic,22992.622
Mexico,Ecuador,103856.66
Mexico,Egypt,460.968
Mexico,ElSalvador,1612.158
Mexico,Estonia,343.908
Mexico,Ethiopia,489.861
Mexico,Finland,1.11
Mexico,France,110693.82
Mexico,FrenchPolynesia,1.818
Mexico,Germany,59046.974
Mexico,Ghana,487.82
Mexico,Greece,12257.201
Mexico,Guatemala,68045.304
Mexico,Guinea,0.465
Mexico,Guyana,1.091
Mexico,Haiti,57.94
Mexico,Honduras,67689.069
Mexico,Hungary,1663.83
Mexico,Iceland,87.587
Mexico,India,38374.36
Mexico,Indonesia,47573.222
Mexico,IranIslamicRepublic,1825.411
Mexico,Ireland,12544.83
Mexico,Israel,5191.576
Mexico,Italy,37021.468
Mexico,Jamaica,8.167
Mexico,Japan,5393.096
Mexico,Jordan,5.024
Mexico,Kenya,237.389
Mexico,KoreaDemPeoples,0.53
Mexico,KoreaRepublicof,12766.075
Mexico,Kuwait,1.224
Mexico,Latvia,35.626
Mexico,Lebanon,64.788
Mexico,Libya,0.001
Mexico,Lithuania,0.027
Mexico,Luxembourg,9.911
Mexico,Malawi,5.071
Mexico,Malaysia,42198.857
Mexico,Malta,0.68
Mexico,MarshallIslands,219.426
Mexico,Morocco,718.156
Mexico,Myanmar,945.27
Mexico,Netherlands,140050.73
Mexico,NewZealand,163508.43
Mexico,Nicaragua,25078.293
Mexico,Niger,205.483
Mexico,Nigeria,2258.666
Mexico,Norway,13781.635
Mexico,Pakistan,856.31
Mexico,Panama,697.765
Mexico,Paraguay,361.952
Mexico,Peru,67028.417
Mexico,Philippines,1181.524
Mexico,Poland,28584.533
Mexico,Portugal,2529.144
Mexico,Romania,177.518
Mexico,RussianFederation,25811.549
Mexico,SaudiArabia,20.239
Mexico,Senegal,768.292
Mexico,Serbia,444.864
Mexico,SierraLeone,0.344
Mexico,Singapore,12325.542
Mexico,Slovakia,2067.914
Mexico,Slovenia,0.132
Mexico,SouthAfrica,545.013
Mexico,Spain,167561.2
Mexico,SriLanka,59847.582
Mexico,Suriname,25.493
Mexico,Sweden,4317.844
Mexico,Switzerland,24528.924
Mexico,SyrianArabRepublic,28.625
Mexico,Thailand,22916.828
Mexico,TFYRofMacedonia,35.548
Mexico,TrinidadandTobago,1.123
Mexico,Turkey,32667.532
Mexico,Uganda,276.327
Mexico,Ukraine,5535.112
Mexico,UnitedArabEmirates,909.976
Mexico,UnitedKingdom,47910.931
Mexico,TanzaniaUnitedRepublic,99.086
Mexico,UnitedStates,14001527
Mexico,Uruguay,50171.717
Mexico,Uzbekistan,14.997
Mexico,Venezuela,6402.9
Mexico,Zimbabwe,0.282
MicronesiaFedSts,Australia,1209.989
MicronesiaFedSts,Brazil,161.654
MicronesiaFedSts,China,2076.059
MicronesiaFedSts,ChinaHongKongSAR,265.958
MicronesiaFedSts,ChinaTaiwanProvince,4300.171
MicronesiaFedSts,DemRepoftheCongo,0.029
MicronesiaFedSts,Fiji,68.076
MicronesiaFedSts,Guam,671.925
MicronesiaFedSts,India,22.112
MicronesiaFedSts,Italy,12.958
MicronesiaFedSts,Japan,1621.991
MicronesiaFedSts,Malaysia,323.206
MicronesiaFedSts,MarshallIslands,2.992
MicronesiaFedSts,Netherlands,0.009
MicronesiaFedSts,NewZealand,37.101
MicronesiaFedSts,NorthernMarianas,255.944
MicronesiaFedSts,Palau,5.707
MicronesiaFedSts,PapuaNewGuinea,1.137
MicronesiaFedSts,Peru,169.953
MicronesiaFedSts,Philippines,2313.527
MicronesiaFedSts,Singapore,769.135
MicronesiaFedSts,Thailand,2426.966
MicronesiaFedSts,UnitedStates,18742.002
Mongolia,Argentina,1031.502
Mongolia,Aruba,0.347
Mongolia,Australia,101.816
Mongolia,Austria,914.829
Mongolia,Azerbaijan,251.376
Mongolia,Belarus,837
Mongolia,Belgium,869.666
Mongolia,Brazil,813.129
Mongolia,Bulgaria,144.616
Mongolia,Canada,17.455
Mongolia,Chile,211.5
Mongolia,China,77498.697
Mongolia,ChinaHongKongSAR,109.568
Mongolia,ChinaTaiwanProvince,65.245
Mongolia,Cyprus,30.465
Mongolia,CzechRepublic,478.009
Mongolia,Denmark,69.049
Mongolia,Ethiopia,0.016
Mongolia,Finland,112.223
Mongolia,France,641.258
Mongolia,Georgia,461.344
Mongolia,Germany,17486.422
Mongolia,Greece,24.218
Mongolia,Guatemala,9.825
Mongolia,Hungary,656.648
Mongolia,India,531.363
Mongolia,Indonesia,200.26
Mongolia,IranIslamicRepublic,0.054
Mongolia,Ireland,120.806
Mongolia,Italy,1944.489
Mongolia,Japan,3813.929
Mongolia,Kazakhstan,6060.622
Mongolia,KoreaDemPeoples,158.455
Mongolia,KoreaRepublicof,11253.861
Mongolia,Kuwait,15.01
Mongolia,Kyrgyzstan,316.046
Mongolia,Latvia,355.831
Mongolia,Lithuania,1363.518
Mongolia,Malaysia,3310.263
Mongolia,Mexico,112.263
Mongolia,Morocco,5.463
Mongolia,Netherlands,7424.284
Mongolia,NewZealand,7361.807
Mongolia,Philippines,587.664
Mongolia,Poland,14542.249
Mongolia,RepublicofMoldova,88.198
Mongolia,RussianFederation,96533.223
Mongolia,SaudiArabia,65.201
Mongolia,Senegal,1.492
Mongolia,Serbia,29.937
Mongolia,Singapore,2084.651
Mongolia,Slovakia,1191.361
Mongolia,Slovenia,425.517
Mongolia,Spain,425.234
Mongolia,SriLanka,954.187
Mongolia,Sweden,37.95
Mongolia,Switzerland,18.204
Mongolia,Tajikistan,526.068
Mongolia,Thailand,969.329
Mongolia,TFYRofMacedonia,36.882
Mongolia,Turkey,5028.415
Mongolia,Ukraine,16849.61
Mongolia,UnitedArabEmirates,111.725
Mongolia,UnitedKingdom,118.339
Mongolia,UnitedStates,4214.361
Mongolia,Uruguay,80.394
Mongolia,Uzbekistan,169.408
Montenegro,Albania,5372.239
Montenegro,Argentina,1469.122
Montenegro,Austria,10074.991
Montenegro,Azerbaijan,20.245
Montenegro,Bangladesh,15.935
Montenegro,Belarus,8.5
Montenegro,Belgium,3421.716
Montenegro,Bolivia,36.902
Montenegro,BosniaandHerzegovina,35894.572
Montenegro,Brazil,21135.759
Montenegro,Bulgaria,4904.853
Montenegro,Cameroon,0.183
Montenegro,Canada,764.626
Montenegro,CentralAfricanRepublic,0.147
Montenegro,China,1712.681
Montenegro,CostaRica,782.668
Montenegro,Croatia,37920.233
Montenegro,Cuba,32.791
Montenegro,CzechRepublic,120.239
Montenegro,DemRepoftheCongo,18.475
Montenegro,Denmark,114.396
Montenegro,Ecuador,54326.639
Montenegro,Egypt,399.059
Montenegro,ElSalvador,0.238
Montenegro,FalklandIslands,864.199
Montenegro,Finland,0.008
Montenegro,France,605.114
Montenegro,Germany,19807.611
Montenegro,Ghana,18.631
Montenegro,Gibraltar,0.051
Montenegro,Greece,3135.919
Montenegro,Grenada,1.383
Montenegro,Guatemala,0.307
Montenegro,Honduras,26.345
Montenegro,Hungary,2933.813
Montenegro,India,3409.283
Montenegro,Indonesia,189.36
Montenegro,IranIslamicRepublic,610.759
Montenegro,Italy,16501.337
Montenegro,Jordan,6.955
Montenegro,Kenya,14.025
Montenegro,Kyrgyzstan,516.213
Montenegro,LaoPeoplesDemRep,0.139
Montenegro,Lebanon,7.463
Montenegro,Liberia,0.057
Montenegro,Lithuania,92.111
Montenegro,Luxembourg,393.404
Montenegro,Madagascar,2.215
Montenegro,Malaysia,5.2
Montenegro,Mauritania,26.516
Montenegro,Mexico,401.496
Montenegro,Mongolia,0.044
Montenegro,Morocco,178.703
Montenegro,Namibia,22.032
Montenegro,Netherlands,27814.209
Montenegro,Nicaragua,0.912
Montenegro,Nigeria,0.055
Montenegro,NorthernMarianas,0.027
Montenegro,Oman,3.827
Montenegro,Panama,212.691
Montenegro,Paraguay,128.491
Montenegro,Poland,4074.359
Montenegro,Portugal,17.322
Montenegro,RepublicofMoldova,19.729
Montenegro,Romania,4918.1
Montenegro,RussianFederation,173.157
Montenegro,SaudiArabia,65.413
Montenegro,Senegal,12.121
Montenegro,Serbia,178663.39
Montenegro,Singapore,49.017
Montenegro,Slovakia,183.019
Montenegro,Slovenia,8000.27
Montenegro,SouthAfrica,29.921
Montenegro,Spain,6325.194
Montenegro,Suriname,703.66
Montenegro,Sweden,7.471
Montenegro,Switzerland,0.074
Montenegro,SyrianArabRepublic,0.173
Montenegro,Thailand,1692.17
Montenegro,TFYRofMacedonia,12455.133
Montenegro,Turkey,1829.075
Montenegro,Uganda,21.37
Montenegro,Ukraine,139.428
Montenegro,UnitedArabEmirates,4.074
Montenegro,UnitedKingdom,533.627
Montenegro,TanzaniaUnitedRepublic,18.731
Montenegro,UnitedStates,1039.286
Montenegro,Yemen,0.986
Montenegro,Zambia,1.294
Montenegro,Zimbabwe,25.154
Montserrat,AntiguaandBarbuda,17.378
Montserrat,Barbados,58.661
Montserrat,Belgium,2.155
Montserrat,BritishVirginIslands,0.006
Montserrat,Canada,63.833
Montserrat,Dominica,81.871
Montserrat,France,0.382
Montserrat,Grenada,55.425
Montserrat,Guatemala,18.155
Montserrat,Guyana,15.639
Montserrat,Italy,1113.757
Montserrat,Netherlands,0.02
Montserrat,SaintKittsandNevis,28.815
Montserrat,SaintVincentandGrenadines,138.366
Montserrat,TrinidadandTobago,78.693
Montserrat,UnitedArabEmirates,5.85
Montserrat,UnitedKingdom,29.651
Montserrat,UnitedStates,595.393
Morocco,Algeria,3096.078
Morocco,Argentina,318147.03
Morocco,Australia,6454.997
Morocco,Austria,3498.515
Morocco,Azerbaijan,0
Morocco,Bahrain,3.073
Morocco,Bangladesh,402.609
Morocco,Belarus,16.7
Morocco,Belgium,28943.362
Morocco,Belize,3406.725
Morocco,Benin,566.008
Morocco,Bolivia,354.468
Morocco,Brazil,371154.98
Morocco,BruneiDarussalam,0.118
Morocco,Bulgaria,10223.129
Morocco,BurkinaFaso,308
Morocco,CaboVerde,292.727
Morocco,Cambodia,0.02
Morocco,Cameroon,3333.405
Morocco,Canada,192467.81
Morocco,Chile,1003.239
Morocco,China,266125.63
Morocco,Colombia,2442.117
Morocco,Comoros,4.979
Morocco,Congo,3281.352
Morocco,CostaRica,2063.468
Morocco,CotedIvoire,2126.066
Morocco,Croatia,1087.753
Morocco,Cuba,2.544
Morocco,Cyprus,281.685
Morocco,CzechRepublic,676.031
Morocco,DemRepoftheCongo,1168.133
Morocco,Denmark,21848.358
Morocco,DominicanRepublic,79.773
Morocco,Ecuador,7364.443
Morocco,Egypt,83293.592
Morocco,Estonia,5710.743
Morocco,Ethiopia,71.679
Morocco,Finland,0.079
Morocco,France,461372.1
Morocco,Gabon,409.523
Morocco,Gambia,0.114
Morocco,Germany,174622.62
Morocco,Ghana,613.598
Morocco,Greece,779.179
Morocco,Guatemala,1130.294
Morocco,Guinea,10081.431
Morocco,Honduras,573.308
Morocco,Hungary,1911.85
Morocco,Iceland,109.914
Morocco,India,15146.363
Morocco,Indonesia,26275.104
Morocco,IranIslamicRepublic,545.109
Morocco,Iraq,3315.975
Morocco,Ireland,10764.86
Morocco,Israel,10.282
Morocco,Italy,33011.307
Morocco,Japan,19.015
Morocco,Jordan,2072.481
Morocco,Kenya,344.744
Morocco,KoreaRepublicof,284.352
Morocco,Kuwait,2.919
Morocco,Latvia,4943.096
Morocco,Lebanon,1221.039
Morocco,Libya,20.683
Morocco,Lithuania,5398.212
Morocco,Madagascar,6164.816
Morocco,Malawi,380.948
Morocco,Malaysia,1059.133
Morocco,Maldives,5.72
Morocco,Mali,171.88
Morocco,Mauritania,326.602
Morocco,Mauritius,0.154
Morocco,Mexico,11566.98
Morocco,Namibia,18.621
Morocco,Netherlands,176010.19
Morocco,NewZealand,39715.928
Morocco,Nicaragua,153.743
Morocco,Niger,18.035
Morocco,Nigeria,4803.419
Morocco,Norway,7419.751
Morocco,Oman,46.147
Morocco,Pakistan,434.067
Morocco,Panama,2889.703
Morocco,Paraguay,24413.952
Morocco,Peru,2310.613
